image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
26,30,0.933333,0.0333333,0.733333,13.1824,0.966667,1,0.935484
27,36,0.944444,0.0277778,0.666667,11.5214,0.805556,0.655172,0.966667
28,32,0.96875,0.03125,0.78125,12.2029,0.875,0.678571,0.805556
29,37,0.972973,0.027027,0.702703,13.1419,0.837838,0.709677,0.96875
30,35,0.942857,0.0285714,0.742857,11.6622,1,0.942857,0.972973
31,36,0.916667,0.0277778,0.694444,11.0974,0.944444,0.970588,1
32,33,0.939394,0.0606061,0.727273,10.962,0.939394,1,0.888889
33,36,0.944444,0.0277778,0.722222,14.1189,0.861111,0.967742,0.939394
34,33,0.969697,0.030303,0.757576,10.9459,1,1,0.972222
35,35,0.942857,0.0285714,0.685714,11.0245,0.885714,1,0.939394
36,38,0.947368,0.0263158,0.684211,10.7071,0.842105,0.78125,0.914286
37,36,0.972222,0.0277778,0.694444,12.4779,0.861111,0.967742,0.842105
38,37,0.972973,0.027027,0.648649,11.4048,0.837838,0.774194,0.916667
39,38,0.973684,0.0263158,0.631579,11.3688,0.868421,0.787879,0.891892
40,34,0.970588,0.0294118,0.735294,12.4385,1,0.823529,0.947368
41,39,0.948718,0.025641,0.692308,11.021,0.871795,0.911765,1
42,38,0.947368,0.0263158,0.736842,11.0025,0.894737,0.617647,0.871795
43,37,0.945946,0.027027,0.756757,12.9879,0.864865,0.75,0.894737
44,40,0.95,0.025,0.7,11.2209,0.85,0.676471,0.918919
45,36,0.972222,0.0555556,0.75,11.1797,0.888889,0.90625,0.875
46,34,0.970588,0.0294118,0.823529,12.2145,0.911765,0.967742,0.833333
47,39,0.974359,0.025641,0.717949,11.3313,0.794872,0.645161,0.794118
48,40,0.95,0.025,0.7,11.1325,0.825,0.818182,0.769231
49,36,0.972222,0.0277778,0.75,13.7266,0.972222,0.657143,0.85
50,39,0.923077,0.0512821,0.74359,11.8286,0.923077,0.972222,1
51,39,0.974359,0.025641,0.717949,11.4117,0.948718,0.594595,0.948718
52,38,0.947368,0.0263158,0.710526,11.0026,0.921053,0.742857,0.897436
53,39,0.923077,0.025641,0.666667,12.182,0.871795,0.735294,0.894737
54,36,0.944444,0.0277778,0.722222,10.6185,0.944444,0.647059,0.897436
55,36,0.944444,0.0277778,0.722222,11.4682,0.888889,0.75,0.916667
56,36,0.972222,0.0277778,0.694444,12.7216,0.888889,0.90625,0.888889
57,35,0.914286,0.0571429,0.714286,11.0877,0.857143,0.866667,0.833333
58,37,0.972973,0.027027,0.756757,10.8085,0.810811,0.933333,0.857143
59,38,0.947368,0.0263158,0.684211,12.0592,0.868421,0.69697,0.891892
60,37,0.945946,0.027027,0.72973,10.9894,0.918919,0.882353,0.921053
61,36,0.972222,0.0277778,0.75,12.7446,0.944444,1,0.918919
62,37,0.945946,0.027027,0.72973,14.3394,0.837838,0.677419,0.888889
63,39,0.948718,0.0512821,0.717949,11.3943,0.871795,0.970588,0.945946
64,39,0.948718,0.025641,0.666667,12.1614,0.923077,0.777778,0.974359
65,38,0.947368,0.0263158,0.657895,11.1187,0.947368,0.944444,0.923077
66,37,0.945946,0.0540541,0.783784,10.7327,0.945946,1,0.947368
67,37,1,0.0810811,0.702703,9.4538,0.864865,1,0.891892
68,37,0.945946,0.0810811,0.675676,11.846,0.837838,0.741935,0.918919
69,33,1,0.0606061,0.818182,11.6229,0.878788,0.793103,0.756757
70,36,1,0.0277778,0.722222,10.9232,0.833333,0.766667,0.939394
71,37,0.972973,0.0540541,0.675676,10.635,0.837838,0.774194,0.888889
72,33,0.969697,0.030303,0.727273,11.5408,0.848485,1,0.810811
73,36,0.972222,0.0277778,0.666667,11.0794,0.805556,0.689655,0.939394
