image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
319,848,0.836085,0.071934,0.366745,31.8375,0.717172,0.90493,0.690722
320,850,0.848235,0.0717647,0.327059,31.5076,0.715347,0.927336,0.699495
321,824,0.837379,0.0618932,0.366505,31.8986,0.717224,0.928315,0.678218
322,844,0.85545,0.0734597,0.35545,33.2245,0.657407,0.890845,0.691517
323,879,0.830489,0.069397,0.333333,31.6309,0.685315,0.85034,0.689815
324,850,0.844706,0.0729412,0.363529,32.3024,0.680288,0.862191,0.599068
325,868,0.837558,0.0817972,0.387097,31.682,0.686603,0.815331,0.658654
326,882,0.8322,0.0839002,0.377551,32.1138,0.686321,0.876289,0.667464
327,887,0.841037,0.0755355,0.349493,31.6409,0.713647,0.742947,0.721698
328,873,0.848797,0.0641466,0.375716,32.6122,0.734554,0.809969,0.704698
329,872,0.822248,0.0538991,0.368119,32.6719,0.735363,0.818471,0.702517
330,891,0.828283,0.0695847,0.378227,31.6409,0.696833,0.691558,0.681499
331,921,0.850163,0.0684039,0.386536,31.491,0.696312,0.872274,0.705882
332,893,0.844345,0.0694289,0.379619,33.4891,0.679724,0.722034,0.62039
333,887,0.848929,0.0642616,0.344983,32.2554,0.678815,0.718121,0.670507
334,923,0.867822,0.0758397,0.368364,31.6067,0.670236,0.731629,0.671982
335,934,0.797645,0.0631692,0.366167,32.1121,0.680804,0.740984,0.605996
336,949,0.85353,0.0727081,0.361433,32.7025,0.646934,0.718954,0.633929
337,965,0.819689,0.0777202,0.389637,32.8597,0.62578,0.843854,0.600423
